,卡片记录编码,交易金额,实际交易金额,交易时间,公司名称,线路名称,车牌号,经度,纬度,stop,站点,true_stop
10627,322934043,2,1.6,2014-06-10 18:38:13,西部公共汽车,334路,粤BH1231,114.07225,22.654617,26,雪象新村,1
10617,322088714,2,1.6,2014-06-10 18:41:43,西部公共汽车,334路,粤BH1231,114.065849,22.661066,6,坂田街道二办,2
19932,326186430,2,1.6,2014-06-10 18:41:51,西部公共汽车,334路,粤BH1231,114.065849,22.661066,6,坂田街道二办,2
10622,322418891,2,1.6,2014-06-10 18:45:24,西部公共汽车,334路,粤BH1231,114.060951,22.661333,37,岗头村委,3
20021,329402227,2,1.6,2014-06-10 18:45:28,西部公共汽车,334路,粤BH1231,114.060951,22.661333,37,岗头村委,3
10615,321863152,2,1.6,2014-06-10 18:45:33,西部公共汽车,334路,粤BH1231,114.060951,22.661333,37,岗头村委,3
20445,292722465,2,1.6,2014-06-10 18:45:35,西部公共汽车,334路,粤BH1231,114.060699,22.661382,37,岗头村委,3
20436,291746990,2,1.6,2014-06-10 18:45:41,西部公共汽车,334路,粤BH1231,114.060699,22.661382,37,岗头村委,3
20452,293766832,2,1.6,2014-06-10 19:01:50,西部公共汽车,334路,粤BH1231,114.058197,22.663032,67,岗头市场,4
20435,291724757,2,1.6,2014-06-10 19:01:53,西部公共汽车,334路,粤BH1231,114.058197,22.663032,67,岗头市场,4
19935,326828006,2,1.6,2014-06-10 19:01:57,西部公共汽车,334路,粤BH1231,114.058197,22.663032,67,岗头市场,4
20125,361350301,2,1.6,2014-06-10 19:02:19,西部公共汽车,334路,粤BH1231,114.058197,22.663032,67,岗头市场,4
19911,323495315,2,1.6,2014-06-10 19:03:05,西部公共汽车,334路,粤BH1231,114.058097,22.663133,67,岗头市场,4
20461,294384527,2,1.6,2014-06-10 19:06:17,西部公共汽车,334路,粤BH1231,114.05648,22.663217000000003,17,岗头市场南,5
19934,326735135,2,1.6,2014-06-10 19:06:19,西部公共汽车,334路,粤BH1231,114.056083,22.662532,17,岗头市场南,5
20122,361222426,2,1.6,2014-06-10 19:06:21,西部公共汽车,334路,粤BH1231,114.056083,22.662532,17,岗头市场南,5
20025,329565852,2,1.6,2014-06-10 19:06:30,西部公共汽车,334路,粤BH1231,114.056083,22.662532,17,岗头市场南,5
19920,324571744,2,1.6,2014-06-10 19:06:40,西部公共汽车,334路,粤BH1231,114.056083,22.662532,17,岗头市场南,5
20449,293430145,2,1.6,2014-06-10 19:06:42,西部公共汽车,334路,粤BH1231,114.056083,22.662532,17,岗头市场南,5
10594,294739163,5,3.9,2014-06-10 19:07:58,西部公共汽车,334路,粤BH1231,114.05587,22.658685,51,坂田华城百货,6
19922,324814100,2,1.6,2014-06-10 19:08:06,西部公共汽车,334路,粤BH1231,114.05587,22.6597,51,坂田华城百货,6
20308,23526961,2,1.6,2014-06-10 19:08:34,西部公共汽车,334路,粤BH1231,114.055984,22.657417,51,坂田华城百货,6
10604,298147688,2,1.6,2014-06-10 19:08:39,西部公共汽车,334路,粤BH1231,114.056015,22.657049,51,坂田华城百货,6
10597,295008074,2,1.6,2014-06-10 19:08:49,西部公共汽车,334路,粤BH1231,114.056015,22.657049,51,坂田华城百货,6
10598,295035136,2,1.6,2014-06-10 19:09:00,西部公共汽车,334路,粤BH1231,114.056015,22.657049,51,坂田华城百货,6
20017,329224054,2,1.6,2014-06-10 19:11:20,西部公共汽车,334路,粤BH1231,114.060516,22.653417,23,华为单身公寓北,8
20465,294515814,2,1.2,2014-06-10 19:11:28,西部公共汽车,334路,粤BH1231,114.060516,22.653417,23,华为单身公寓北,8
10624,322798988,2,1.6,2014-06-10 19:11:44,西部公共汽车,334路,粤BH1231,114.061767,22.652883,23,华为单身公寓北,8
20456,294078022,2,1.6,2014-06-10 19:11:46,西部公共汽车,334路,粤BH1231,114.061767,22.652883,23,华为单身公寓北,8
20433,291143436,2,1.6,2014-06-10 19:12:04,西部公共汽车,334路,粤BH1231,114.061569,22.652099,52,万科城实验学校,9
20442,292350362,5,3.9,2014-06-10 19:14:45,西部公共汽车,334路,粤BH1231,114.06108,22.64825,52,万科城实验学校,9
20267,20413454,2,1.2,2014-06-10 19:14:48,西部公共汽车,334路,粤BH1231,114.06108,22.64825,52,万科城实验学校,9
20453,293866374,2,1.6,2014-06-10 19:14:53,西部公共汽车,334路,粤BH1231,114.061149,22.647382,52,万科城实验学校,9
20114,360732274,2,1.6,2014-06-10 19:14:56,西部公共汽车,334路,粤BH1231,114.061164,22.645399,1,中海日辉台,11
19923,325227087,3,2.4,2014-06-10 19:29:32,西部公共汽车,334路,粤BH1231,114.056579,22.636615,15,坂田市场,13
20104,329823537,3,2.4,2014-06-10 19:29:43,西部公共汽车,334路,粤BH1231,114.056579,22.636615,15,坂田市场,13
19927,325636812,2,1.6,2014-06-10 19:31:24,西部公共汽车,334路,粤BH1231,114.056579,22.636615,15,坂田市场,13
20020,329360461,2,1.6,2014-06-10 19:31:35,西部公共汽车,334路,粤BH1231,114.056579,22.636615,15,坂田市场,13
20463,294423236,2,1.6,2014-06-10 19:32:15,西部公共汽车,334路,粤BH1231,114.056579,22.636615,15,坂田市场,13
20134,660532465,2,1.6,2014-06-10 19:32:26,西部公共汽车,334路,粤BH1231,114.056579,22.636615,15,坂田市场,13
20306,23186502,2,1.6,2014-06-10 19:32:41,西部公共汽车,334路,粤BH1231,114.056579,22.636615,15,坂田市场,13
20011,328707741,2,1.2,2014-06-10 19:34:33,西部公共汽车,334路,粤BH1231,114.056579,22.636615,15,坂田市场,13
10621,322340915,2,1.6,2014-06-10 19:37:50,西部公共汽车,334路,粤BH1231,114.032302,22.639865,19,万众城,19
10612,321736787,2,1.6,2014-06-10 19:37:52,西部公共汽车,334路,粤BH1231,114.032302,22.639865,19,万众城,19
20457,294129934,2,1.6,2014-06-10 19:38:02,西部公共汽车,334路,粤BH1231,114.03226399999998,22.639799,19,万众城,19
20028,329769886,2,1.6,2014-06-10 19:38:05,西部公共汽车,334路,粤BH1231,114.03226399999998,22.639799,19,万众城,19
20105,329873785,2,1.6,2014-06-10 19:38:07,西部公共汽车,334路,粤BH1231,114.03226399999998,22.639799,19,万众城,19
19918,324371783,2,1.6,2014-06-10 19:38:12,西部公共汽车,334路,粤BH1231,114.03226399999998,22.639799,19,万众城,19
10626,322910071,2,1.6,2014-06-10 19:38:15,西部公共汽车,334路,粤BH1231,114.03226399999998,22.639799,19,万众城,19
10616,321993385,2,1.6,2014-06-10 19:38:23,西部公共汽车,334路,粤BH1231,114.032272,22.637243,35,牛栏前,20
19937,327145142,2,1.2,2014-06-10 19:38:25,西部公共汽车,334路,粤BH1231,114.032272,22.637243,35,牛栏前,20
20264,20119584,2,1.6,2014-06-10 19:38:27,西部公共汽车,334路,粤BH1231,114.032272,22.637243,35,牛栏前,20
20121,361217639,2,1.6,2014-06-10 19:38:33,西部公共汽车,334路,粤BH1231,114.032272,22.637243,35,牛栏前,20
10601,296419405,2,1.6,2014-06-10 19:38:35,西部公共汽车,334路,粤BH1231,114.03226399999998,22.639799,19,万众城,19
20464,294447480,2,1.6,2014-06-10 19:38:38,西部公共汽车,334路,粤BH1231,114.03226399999998,22.639799,19,万众城,19
19909,323295612,2,1.6,2014-06-10 19:38:40,西部公共汽车,334路,粤BH1231,114.031623,22.636596,35,牛栏前,20
20123,361222856,2,1.6,2014-06-10 19:38:47,西部公共汽车,334路,粤BH1231,114.03173,22.637166,35,牛栏前,20
20124,361338656,2,1.6,2014-06-10 19:38:56,西部公共汽车,334路,粤BH1231,114.03173,22.637166,35,牛栏前,20
20106,330633037,2,1.2,2014-06-10 19:38:58,西部公共汽车,334路,粤BH1231,114.03173,22.637166,35,牛栏前,20
20458,294181256,2,1.6,2014-06-10 19:39:15,西部公共汽车,334路,粤BH1231,114.031753,22.63655,35,牛栏前,20
20268,21013967,2,1.6,2014-06-10 19:39:25,西部公共汽车,334路,粤BH1231,114.03181399999998,22.636034,35,牛栏前,20
20118,361187298,2,1.6,2014-06-10 19:39:34,西部公共汽车,334路,粤BH1231,114.03181399999998,22.636034,35,牛栏前,20
20444,292721752,2,1.6,2014-06-10 19:39:37,西部公共汽车,334路,粤BH1231,114.03181399999998,22.636034,35,牛栏前,20
20462,294401608,2,1.6,2014-06-10 19:39:43,西部公共汽车,334路,粤BH1231,114.032066,22.634616,35,牛栏前,20
20128,364056214,2,1.6,2014-06-10 19:48:26,西部公共汽车,334路,粤BH1231,114.034934,22.623632,3,沙元埔,23
19914,323638300,2,1.2,2014-06-10 19:49:51,西部公共汽车,334路,粤BH1231,114.03598,22.619684,48,民康路口,24
20313,180043108,2,1.2,2014-06-10 19:49:59,西部公共汽车,334路,粤BH1231,114.03598,22.619684,48,民康路口,24
20434,291353759,2,1.2,2014-06-10 19:50:01,西部公共汽车,334路,粤BH1231,114.03598,22.619684,48,民康路口,24
20138,700189091,2,1.2,2014-06-10 19:50:02,西部公共汽车,334路,粤BH1231,114.03598,22.619684,48,民康路口,24
19925,325340831,2,1.2,2014-06-10 19:50:06,西部公共汽车,334路,粤BH1231,114.03598,22.619684,48,民康路口,24
20265,20134480,2,1.6,2014-06-10 19:50:58,西部公共汽车,334路,粤BH1231,114.037597,22.616333,48,民康路口,24
19928,325700038,3,2.4,2014-06-10 19:51:11,西部公共汽车,334路,粤BH1231,114.037597,22.616333,48,民康路口,24
10610,321605287,6,4.65,2014-06-10 19:53:23,西部公共汽车,334路,粤BH1231,114.04055,22.6103,16,横岭,26
20455,293928178,2,1.6,2014-06-10 19:59:12,西部公共汽车,334路,粤BH1231,114.044349,22.597616,9,民乐地铁站,28
20417,280085013,2,1.2,2014-06-10 19:59:14,西部公共汽车,334路,粤BH1231,114.044937,22.597116,9,民乐地铁站,28
20135,660570362,2,1.6,2014-06-10 19:59:19,西部公共汽车,334路,粤BH1231,114.044937,22.597116,9,民乐地铁站,28
20440,292250765,2,1.2,2014-06-10 19:59:24,西部公共汽车,334路,粤BH1231,114.044937,22.597116,9,民乐地铁站,28
10603,297937074,2,1.6,2014-06-10 19:59:31,西部公共汽车,334路,粤BH1231,114.044937,22.597116,9,民乐地铁站,28
20112,360682256,2,1.2,2014-06-10 19:59:36,西部公共汽车,334路,粤BH1231,114.045669,22.596399,9,民乐地铁站,28
20013,328787174,2,1.2,2014-06-10 19:59:40,西部公共汽车,334路,粤BH1231,114.045669,22.596399,9,民乐地铁站,28
20420,280622279,2,1.6,2014-06-10 19:59:46,西部公共汽车,334路,粤BH1231,114.047035,22.594783,9,民乐地铁站,28
10608,320985591,2,1.6,2014-06-10 19:59:49,西部公共汽车,334路,粤BH1231,114.047035,22.594783,9,民乐地铁站,28
20459,294225498,2,1.2,2014-06-10 19:59:53,西部公共汽车,334路,粤BH1231,114.047035,22.594783,9,民乐地铁站,28
20429,290741352,2,1.6,2014-06-10 20:04:54,西部公共汽车,334路,粤BH1231,114.060569,22.571184,58,凯丰花园,29
19930,326024304,3,2.4,2014-06-10 20:05:01,西部公共汽车,334路,粤BH1231,114.059799,22.571233,58,凯丰花园,29
10593,294573666,2,1.2,2014-06-10 20:06:37,西部公共汽车,334路,粤BH1231,114.058937,22.571266,58,凯丰花园,29
19921,324631378,2,1.6,2014-06-10 20:06:39,西部公共汽车,334路,粤BH1231,114.057235,22.57125,58,凯丰花园,29
20117,361187169,2,1.2,2014-06-10 20:08:38,西部公共汽车,334路,粤BH1231,114.05256599999998,22.571233,59,中康公园,31
10629,323145413,2,1.6,2014-06-10 20:08:41,西部公共汽车,334路,粤BH1231,114.05256599999998,22.571233,59,中康公园,31
20111,360462502,2,1.2,2014-06-10 20:11:09,西部公共汽车,334路,粤BH1231,114.044364,22.570949,68,梅林三村,33
20421,281215351,2,1.6,2014-06-10 20:13:10,西部公共汽车,334路,粤BH1231,114.038917,22.56945,25,梅林二村,34
20139,700249940,2,1.6,2014-06-10 20:13:22,西部公共汽车,334路,粤BH1231,114.038917,22.56945,25,梅林二村,34
20136,700003555,2,1.6,2014-06-10 20:13:29,西部公共汽车,334路,粤BH1231,114.037246,22.568817000000006,61,下梅林市场,67
19929,325824133,2,1.6,2014-06-10 20:16:25,西部公共汽车,334路,粤BH1231,114.03305,22.565532,50,福田农批市场,36
19931,326176704,2,1.6,2014-06-10 20:16:30,西部公共汽车,334路,粤BH1231,114.03305,22.565532,50,福田农批市场,36
19910,323415891,2,1.6,2014-06-10 20:17:43,西部公共汽车,334路,粤BH1231,114.031181,22.5624,69,深圳石油大厦,66
20107,330649994,2,1.2,2014-06-10 20:17:54,西部公共汽车,334路,粤BH1231,114.029815,22.562215,69,深圳石油大厦,66
10605,320031464,2,1.2,2014-06-10 20:18:01,西部公共汽车,334路,粤BH1231,114.029815,22.562215,69,深圳石油大厦,66
20310,50058255,2,1.0,2014-06-10 20:18:05,西部公共汽车,334路,粤BH1231,114.029815,22.562215,69,深圳石油大厦,66
20312,150162922,2,1.0,2014-06-10 20:18:07,西部公共汽车,334路,粤BH1231,114.029815,22.562215,69,深圳石油大厦,66
10618,322112296,3,2.4,2014-06-10 20:20:01,西部公共汽车,334路,粤BH1231,114.016868,22.560632,22,北环香蜜立交,39
20412,251008761,2,1.0,2014-06-10 20:20:53,西部公共汽车,334路,粤BH1231,114.010696,22.559316,44,北环香蜜立交西,40
20311,80311798,2,1.6,2014-06-10 20:21:08,西部公共汽车,334路,粤BH1231,114.010696,22.559316,44,北环香蜜立交西,40
20427,290509276,2,1.2,2014-06-10 20:27:00,西部公共汽车,334路,粤BH1231,113.977203,22.563049,8,桃源村,43
20010,328308018,2,1.6,2014-06-10 20:27:11,西部公共汽车,334路,粤BH1231,113.977203,22.563049,8,桃源村,43
20468,294545424,2,1.6,2014-06-10 20:27:14,西部公共汽车,334路,粤BH1231,113.977203,22.563049,8,桃源村,43
10625,322863665,2,1.6,2014-06-10 20:28:27,西部公共汽车,334路,粤BH1231,113.977203,22.563049,8,桃源村,43
19917,324189350,2,1.6,2014-06-10 20:31:05,西部公共汽车,334路,粤BH1231,113.977203,22.563049,8,桃源村,43
10602,297651777,2,1.6,2014-06-10 20:31:11,西部公共汽车,334路,粤BH1231,113.977203,22.563049,8,桃源村,43
20426,290504561,2,1.2,2014-06-10 20:37:00,西部公共汽车,334路,粤BH1231,113.950584,22.569717,28,龙辉花园,46
10596,294808911,2,1.6,2014-06-10 20:39:13,西部公共汽车,334路,粤BH1231,113.94746299999998,22.563867,4,松坪学校小学部,48
20439,292237920,2,1.6,2014-06-10 20:39:18,西部公共汽车,334路,粤BH1231,113.94746299999998,22.563867,4,松坪学校小学部,48
20422,281221253,2,1.6,2014-06-10 20:42:12,西部公共汽车,334路,粤BH1231,113.944747,22.558866,66,朗山路中,50
19924,325314210,2,1.6,2014-06-10 20:42:16,西部公共汽车,334路,粤BH1231,113.944747,22.558866,66,朗山路中,50
20269,23043169,2,1.6,2014-06-10 20:42:17,西部公共汽车,334路,粤BH1231,113.944747,22.558866,66,朗山路中,50
10609,321221448,2,1.6,2014-06-10 20:42:23,西部公共汽车,334路,粤BH1231,113.944747,22.558866,66,朗山路中,50
20419,280297060,2,1.6,2014-06-10 20:42:49,西部公共汽车,334路,粤BH1231,113.942832,22.559299,33,孙逸仙心血管医院,51
20441,292315357,2,1.6,2014-06-10 20:42:57,西部公共汽车,334路,粤BH1231,113.941864,22.559816,33,孙逸仙心血管医院,51
20019,329282314,2,1.6,2014-06-10 20:43:53,西部公共汽车,334路,粤BH1231,113.940597,22.557899,57,科苑北环立交,52
10620,322334406,2,1.6,2014-06-10 20:43:55,西部公共汽车,334路,粤BH1231,113.940597,22.557899,57,科苑北环立交,52
10606,320384620,2,1.6,2014-06-10 20:44:06,西部公共汽车,334路,粤BH1231,113.940597,22.557899,57,科苑北环立交,52
20012,328755099,2,1.6,2014-06-10 20:45:26,西部公共汽车,334路,粤BH1231,113.940383,22.553583,10,科苑立交南,53
20271,23145079,2,1.6,2014-06-10 20:45:28,西部公共汽车,334路,粤BH1231,113.940467,22.553216,10,科苑立交南,53
20027,329674997,2,1.6,2014-06-10 20:45:34,西部公共汽车,334路,粤BH1231,113.940467,22.553216,10,科苑立交南,53
20009,328271667,2,1.6,2014-06-10 20:45:43,西部公共汽车,334路,粤BH1231,113.940467,22.553216,10,科苑立交南,53
20272,23150881,2,1.6,2014-06-10 20:45:45,西部公共汽车,334路,粤BH1231,113.940467,22.553216,10,科苑立交南,53
10599,296142145,2,1.2,2014-06-10 20:45:53,西部公共汽车,334路,粤BH1231,113.940483,22.552949,10,科苑立交南,53
19926,325422768,2,1.2,2014-06-10 20:45:59,西部公共汽车,334路,粤BH1231,113.940483,22.552949,10,科苑立交南,53
20116,361009165,2,1.6,2014-06-10 20:47:02,西部公共汽车,334路,粤BH1231,113.940483,22.549299,53,科苑北,54
20137,700185401,2,1.6,2014-06-10 20:47:08,西部公共汽车,334路,粤BH1231,113.940483,22.549299,53,科苑北,54
19913,323637122,2,1.6,2014-06-10 20:47:10,西部公共汽车,334路,粤BH1231,113.940483,22.549299,53,科苑北,54
20113,360718251,2,1.6,2014-06-10 20:47:18,西部公共汽车,334路,粤BH1231,113.940483,22.549299,53,科苑北,54
19916,323847769,2,1.6,2014-06-10 20:47:22,西部公共汽车,334路,粤BH1231,113.940483,22.549299,53,科苑北,54
19936,326985715,2,1.6,2014-06-10 20:47:33,西部公共汽车,334路,粤BH1231,113.940597,22.546632,39,深南科苑立交北,65
20131,660302364,2,1.6,2014-06-10 20:48:47,西部公共汽车,334路,粤BH1231,113.943229,22.546234,54,深南科技立交北,56
20007,327359105,2,1.6,2014-06-10 20:50:41,西部公共汽车,334路,粤BH1231,113.944969,22.539867,64,中兴通讯,58
20418,280202740,2,1.6,2014-06-10 20:50:43,西部公共汽车,334路,粤BH1231,113.944969,22.539867,64,中兴通讯,58
10485,320909334,2,1.6,2014-06-10 20:50:52,西部公共汽车,334路,粤BH1231,113.944969,22.539867,64,中兴通讯,58
19957,326481544,2,1.6,2014-06-10 20:51:25,西部公共汽车,334路,粤BH1231,113.943603,22.539365,64,中兴通讯,58
10475,294477684,2,1.6,2014-06-10 20:51:28,西部公共汽车,334路,粤BH1231,113.943603,22.539365,64,中兴通讯,58
19973,360822051,2,1.6,2014-06-10 20:51:32,西部公共汽车,334路,粤BH1231,113.940818,22.539371,62,深港产学研基地,59
19961,327170222,2,1.6,2014-06-10 20:51:34,西部公共汽车,334路,粤BH1231,113.940818,22.539371,62,深港产学研基地,59
9888,292964674,2,1.6,2014-06-10 20:51:37,西部公共汽车,334路,粤BH1231,113.940818,22.539371,62,深港产学研基地,59
10481,297092646,2,1.6,2014-06-10 20:51:39,西部公共汽车,334路,粤BH1231,113.940818,22.539371,62,深港产学研基地,59
10479,296185323,2,1.6,2014-06-10 20:51:59,西部公共汽车,334路,粤BH1231,113.940681,22.537649,62,深港产学研基地,59
9882,291723947,2,1.6,2014-06-10 20:54:05,西部公共汽车,334路,粤BH1231,113.936569,22.534833,21,粤海门村,64
9873,50326589,2,1.0,2014-06-10 20:54:07,西部公共汽车,334路,粤BH1231,113.936569,22.534833,21,粤海门村,64
10473,294051236,2,1.2,2014-06-10 21:00:27,西部公共汽车,334路,粤BH1231,113.92756599999998,22.517017000000006,21,粤海门村,64
10478,295249105,2,1.6,2014-06-10 21:00:29,西部公共汽车,334路,粤BH1231,113.92756599999998,22.517017000000006,21,粤海门村,64
19950,323239511,2,1.6,2014-06-10 21:00:33,西部公共汽车,334路,粤BH1231,113.92756599999998,22.517017000000006,21,粤海门村,64
19958,326627174,2,1.6,2014-06-10 21:01:59,西部公共汽车,334路,粤BH1231,113.927452,22.511983,21,粤海门村,64
19952,323870944,2,1.6,2014-06-10 21:03:49,西部公共汽车,334路,粤BH1231,113.927284,22.507083,21,粤海门村,64
10487,321306272,2,1.6,2014-06-10 21:03:52,西部公共汽车,334路,粤BH1231,113.927375,22.506708,21,粤海门村,64
1964,20319108,2,1.6,2014-06-10 06:32:32,西部公共汽车,334路,粤BH1022,113.930397,22.492733,21,粤海门村,64
1881,80260641,3,2.4,2014-06-10 06:32:37,西部公共汽车,334路,粤BH1022,113.930397,22.492733,21,粤海门村,64
1909,329769507,2,1.6,2014-06-10 06:35:48,西部公共汽车,334路,粤BH1022,113.928207,22.502912,21,粤海门村,64
1607,291295403,2,1.6,2014-06-10 06:35:51,西部公共汽车,334路,粤BH1022,113.928047,22.503517,21,粤海门村,64
1614,292747514,6,4.65,2014-06-10 06:35:58,西部公共汽车,334路,粤BH1022,113.928047,22.503517,21,粤海门村,64
1833,328288523,2,1.6,2014-06-10 06:37:22,西部公共汽车,334路,粤BH1022,113.927352,22.507616,21,粤海门村,64
